acct_num,card_num,card_type,customer_id
8183840615400950,8688-8130-2034-9715,Miles,102503
5379394124414720,9014-3856-4654-4230,Basic+,102507
294907053541350,2765-6089-1954-2749,Platinum,102508
4654538309584060,544-8486-6523-9226,Super-Lux,102508
159582988020924,1166-5127-905-7502,Basic,102510
9029618789222260,1683-5995-3281-6584,Platinum,102511
8742487891772900,1341-1800-8592-4116,Premier,102511
7429635723593940,5393-1737-5339-7090,Lux,102512
8892958394923590,1025-232-7788-5003,Basic+,102513
1969464532490410,816-4655-3220-7545,Basic,102516
2458932819056780,4985-6025-3511-7916,Gold Card,102523
9819331317764600,9980-4957-8559-4857,Miles,102524
4804174434528400,4903-9692-7649-8464,Basic,102525
6010968128055340,5769-9501-7606-9842,Basic+,102526
7647853849698910,9799-3087-3750-8448,Lux,102528
6608511818953300,1515-6618-9777-4293,Gold Card,102529
6177260694383350,8995-7775-6095-5996,Basic,102530
6678231320851900,3142-2989-6317-3192,Basic+,102531
5814496410925980,379-6484-4174-516,Lux,102532
3671575592915430,6822-3005-2837-982,Basic,102534
2036806149564060,8349-3520-9592-659,Basic+,102536
9038860378002730,4556-2578-3166-2266,Basic,102539
8176849342301090,2769-2904-7979-15,Miles,102540
6698520896011240,5443-7011-3222-2737,Lux,102540
537350059526235,936-8074-3069-156,Basic+,102541
2579633819448120,9052-8681-3038-6199,Miles,102542
1043068093417580,1799-2357-8926-2038,Lux,102543
2859252850359620,2207-2038-2251-3310,Basic,102547
1239612819049390,7162-4528-6140-3438,Basic+,102547
5040631508854900,3558-8390-9280-7175,Platinum,102548
1863114445361210,5564-1743-8632-5012,Miles,102549
303759804911428,7131-5485-5596-9277,Gold Card,102549
14965767548728,7239-9073-8066-4646,Basic,102551
637212323796505,8096-1625-9811-9979,Super-Lux,102552
4654158695685010,6601-1625-6811-3296,Miles,102552
6334632789308510,583-1078-7100-3845,Basic+,102555
4321208230360390,2258-3252-8239-1252,Basic+,102556
341183425656188,2150-471-9716-3746,Basic+,102558
7671716019212780,9127-3475-165-1512,Basic,102560
8521298783722220,2025-562-8808-5643,Miles,102561
4942767993216030,3015-3095-4517-5646,Lux,102562
1368804313693440,9753-3307-6830-4143,Basic,102563
196336251179617,5861-9566-4125-81,Basic,102565
2477189919849180,6158-7391-647-575,Miles,102569
1093729647807080,7374-8239-408-3787,Basic+,102569
847377272822903,4024-8579-4502-3332,Platinum,102570
6983146401207490,1428-9523-844-5840,Premier,102571
5619955490764450,3815-8242-4867-8114,Basic,102572
1366909671631230,3-4518-8475-6877,Basic,102573
1146656042105340,5469-5009-7269-8353,Basic+,102574
3613575127222840,5194-3418-8414-1962,Miles,102574
8255871431205330,6627-5219-8491-4111,Basic+,102575
7072759298048910,3991-9863-5835-5647,Basic,102575
1684594360715990,2135-4364-4951-7251,Basic,102577
2126562054788660,7417-8056-270-197,Platinum,102580
3418488337816650,5619-7609-6990-5251,Miles,102580
2683649572410870,4684-1852-5637-5082,Basic,102581
4860330498698770,6730-1943-6149-4460,Lux,102582
9327347607466450,2307-916-3227-6667,Gold Card,102583
7570490622309130,4485-8403-2575-1066,Platinum,102585
8940498026895230,7336-6837-645-8072,Lux,102587
473886208906905,5147-584-4536-3114,Basic+,102588
557244687967819,3517-1787-5652-8484,Miles,102588
9118161347553520,4310-3971-8754-3897,Gold Card,102591
8007787221060060,2335-9012-7669-6396,Gold Card,102593
2915629611016990,492-8830-364-4730,Basic,102594
7325796655757120,4510-9791-746-4685,Basic+,102595
9527356266763050,7582-9443-6707-4305,Premier,102596
6683577508021580,4004-8907-7864-209,Lux,102597
1866483904673090,7976-8080-2324-1630,Basic,102599
2339162724649510,6285-592-6506-3234,Basic,102602
5192903477437740,3149-7995-3133-2621,Lux,102603
1812639257130570,1647-437-3960-9782,Miles,102603
6447140382492950,891-5869-289-7288,Miles,102604
5086382549332860,7609-9255-3105-5627,Gold Card,102605
9094990796967270,2911-4590-9510-8612,Miles,102606
8958518508329600,1281-8130-7880-6510,Basic,102608
6107494344054140,2887-9412-6118-1826,Lux,102611
2422546534104560,3110-2563-7175-9208,Basic,102612
3675781219499110,3531-8779-2380-363,Lux,102612
4549385016359070,6204-2011-7318-5856,Basic+,102613
1547435361113380,462-4218-2257-4048,Platinum,102614
6177212310834430,5090-5608-9777-2862,Lux,102615
6703912071622420,9249-2161-8210-5886,Gold Card,102617
7525557286510690,2329-7262-6488-7903,Basic,102618
3423646116083520,5826-1738-9419-6120,Basic,102619
2827258732024850,3845-5033-9847-6017,Lux,102619
828817366182075,108-6583-7973-6965,Basic,102621
4261351551097230,6405-9506-297-1752,Miles,102621
2066776565923140,7531-8146-3273-1721,Basic+,102622
1662583360457200,514-2107-4991-9786,Basic+,102623
1205305284352350,8106-5328-7190-1961,Miles,102623
1528620559231900,7314-6276-7101-5650,Platinum,102626
7346577260101710,2442-677-863-9904,Lux,102626
137203082706975,7405-1288-6947-5531,Platinum,102627
9429630410619470,1145-5365-160-3078,Miles,102629
8316639133015190,874-653-109-8229,Miles,102631
4265672339043930,9068-9345-3531-6481,Basic,102631
2530205740918160,648-5303-3835-6707,Miles,102633
8481220228424050,5977-6716-6571-506,Basic+,102634
8592575110893730,7416-3062-2807-1120,Lux,102636
337418683438884,9138-3791-3062-6040,Lux,102638
4820778274505660,7085-319-533-528,Basic+,102639
3027533228014040,4882-3590-7544-7293,Basic+,102641
6597647858310690,1101-6855-1710-6324,Basic+,102642
3414050512770280,8913-9685-385-545,Lux,102643
9039650150907050,1048-6915-1941-6416,Basic,102645
1288428606157970,7806-2679-9352-1331,Gold Card,102647
6638568822670960,6516-4596-2968-2105,Premier,102647
2459385227225960,8375-4236-159-7167,Lux,102647
2342978720458530,816-8937-7845-7216,Miles,102650
3464058136932,8805-8996-7906-1385,Basic+,102650
7254194772204370,4040-5472-4020-666,Basic+,102651
9207710838298560,5849-3315-8674-7876,Lux,102653
1219465844257940,175-1626-1637-8859,Basic+,102654
3571190416316780,177-865-9664-9587,Platinum,102655
6994136246509930,1437-4159-8617-1267,Miles,102656
8203795682105460,3804-8176-5270-5716,Lux,102657
3731541391028510,110-6688-2265-4340,Miles,102657
749822810973568,539-378-9787-1380,Lux,102660
112301707510029,7242-3011-5746-7365,Basic,102664
6203708651397810,7385-8539-5068-7663,Basic,102667
1151598296824960,1832-9178-5355-7534,Lux,102668
4799754998810920,6625-1992-8954-3748,Basic+,102669
9094429029634920,1842-7739-8186-1245,Basic,102672
5595006802901590,6534-4931-9494-2690,Basic+,102676
9795377330172650,949-8835-4314-709,Basic,102676
7198033952575140,4112-6706-2248-4080,Basic+,102677
72904293491710,832-8925-1636-4422,Basic,102680
869813190381814,1577-7144-2084-7066,Premier,102681
1193525616873280,9193-4860-8947-2876,Miles,102683
7944671342297520,3550-6387-8879-5633,Basic,102684
3491889938516370,5376-1252-872-4506,Gold Card,102686
3963430410731330,4407-7377-5-5748,Miles,102686
6649377351519780,4999-2526-3314-5052,Premier,102686
1766771592989150,1662-262-50-5239,Basic+,102688
4611198954505070,4991-2640-1145-7348,Basic,102692
6316118108297310,7214-8450-9181-6145,Basic+,102693
9441732845988740,5646-5102-353-6873,Miles,102693
3969024049200770,5986-8423-717-9731,Premier,102694
3690135282632420,9175-6951-6023-1143,Super-Lux,102694
774996400954531,2739-6820-4008-7236,Gold Card,102696
4289413800740630,6532-3423-9220-1808,Basic,102706
8262745606906990,9268-6925-1898-4221,Lux,102707
1618450118555540,5603-4939-123-5018,Basic,102708
49473739610730,7074-1662-6296-2804,Basic+,102711
9076537700189170,4736-9280-7040-7027,Miles,102712
8732189284633280,4667-9166-470-4317,Miles,102713
3239681974188340,4907-189-6436-2602,Basic,102716
4924651026609540,3898-5829-1063-6089,Lux,102718
3168390824969260,879-7637-827-3509,Basic,102718
4543871279764130,7285-1797-4585-4278,Basic+,102723
2052398313278800,7476-4957-5597-5089,Miles,102724
2986202351679370,2108-1078-8884-8946,Basic+,102724
6620456091290200,6221-6879-1124-8464,Platinum,102725
1248196971466830,834-2707-9824-2422,Lux,102726
4794768903987850,336-7875-9266-8681,Basic,102727
5516251493327700,8412-4317-4946-6707,Basic+,102727
9919305926899830,6749-4870-1512-8125,Miles,102728
4036281215446750,7800-1044-3175-1084,Basic+,102728
4001949617137640,3876-463-3162-217,Premier,102729
6111746410807120,645-3427-903-8421,Miles,102730
6780651938366330,4810-6989-6885-9939,Basic,102732
70613060946828,5832-9552-352-8022,Miles,102733
8171065069988360,7842-6918-2646-4497,Lux,102736
597851729496790,3755-7683-7294-1298,Platinum,102736
6506487958332650,7736-8022-9828-6741,Premier,102737
8782366217579140,1278-5065-3322-2612,Platinum,102737
6700361722059080,478-7520-7947-8309,Basic,102739
4651952793516060,9866-1144-8457-6386,Basic+,102740
7092794743900470,7085-7779-887-4284,Lux,102742
258193441615161,8327-9947-8565-2993,Lux,102743
7298095041245020,7866-2170-4395-426,Super-Lux,102747
833886550626058,2164-4154-2731-4423,Miles,102747
693056718674886,1319-5378-7707-7174,Basic+,102748
5273220059069260,3374-797-4304-8902,Basic+,102749
3839133979191410,4145-9595-9394-9356,Basic,102750
5503413634362560,5770-4244-8094-129,Basic+,102752
6672580129321980,8578-7292-6853-3454,Miles,102754
2041628258135620,9729-4211-1023-2715,Basic,102755
13730480712983,5492-2229-3825-3359,Gold Card,102756
3396636149009340,1020-5771-4895-8011,Lux,102759
4753359707188520,8645-9740-3907-2722,Miles,102760
2272140206774930,4167-9494-8185-4394,Basic+,102762
2576921397784860,2556-4328-162-1188,Premier,102764
2168142494330940,9404-9882-7645-6709,Gold Card,102767
8725053233353890,6403-8574-9605-1727,Miles,102769
4590803029241160,2006-6866-5197-5019,Miles,102770
2986356403168920,6609-9986-8884-5357,Basic,102771
2211525071515580,824-3671-7397-4760,Lux,102772
2858327994221980,2653-8086-6606-6763,Miles,102773
9464457980952300,5712-6002-172-1721,Platinum,102774
4847936126038210,1468-7997-8361-6219,Basic,102775
5659711697533600,454-2993-5767-7649,Basic,102776
1909669688371920,2406-5238-4161-4610,Basic+,102776
2027848676288220,2524-4204-1528-9081,Miles,102778
4813238807009880,4101-4526-3533-6881,Platinum,102779
1510807845180070,335-5938-3976-5710,Miles,102779
5247876486317520,6959-3919-2748-3335,Basic,102781
4311126722022310,2096-1210-3454-7300,Basic,102783
5613102736248610,9279-7464-3898-7911,Gold Card,102784
6614395498434590,465-2811-1249-3514,Miles,102786
1444874199338240,2708-2202-531-5377,Basic,102787
3087117961252750,2345-9256-5328-3305,Lux,102787
9709802239058830,9491-1230-5347-4075,Basic+,102788
3009957581206920,8950-7848-1111-8442,Lux,102789
5468616170857780,8350-8811-7135-7198,Platinum,102790
2603374878853970,2493-4329-9788-872,Lux,102791
5711193434452410,359-7549-1831-5390,Basic,102791
2735748046481350,9978-4924-5178-9578,Basic+,102793
4499781127200970,5266-7409-2435-7238,Miles,102794
8976460093080040,7225-4051-9517-9593,Miles,102795
7910352935169920,9653-4109-4178-1031,Basic,102796
474639408504368,5001-5524-7665-2784,Basic,102797
5525440675146480,2857-11-5184-8038,Super-Lux,102798
8971780201014790,9921-6339-255-5094,Gold Card,102798
4657282185548910,4724-9374-9119-924,Basic+,102799
2545934157017000,2573-7225-1649-7370,Lux,102800
2666101043651210,5731-6804-4028-9389,Basic,102801
461334147129396,9900-9322-2214-4502,Basic,102802
232257950228019,8016-8581-1919-5393,Gold Card,102804
4236342054416060,9774-7042-7721-2216,Basic,102805
6541908801361500,3266-4695-1345-7978,Lux,102807
6314359078036020,2225-3758-4842-822,Basic+,102808
8057431049977380,8080-8631-4212-87,Basic+,102809
7820842816343380,152-1715-2173-5602,Basic+,102811
1540679690515970,7365-9436-2241-9495,Miles,102812
8971434844365690,8563-532-4071-2218,Basic,102814
8734149596413730,4182-6843-5306-4493,Basic+,102816
8910031294513830,5725-4285-6230-4261,Premier,102817
7801840382159750,8417-9354-3595-5685,Gold Card,102817
899677495518946,3985-9229-4087-1081,Miles,102818
5104116257683980,2176-5282-1984-6141,Platinum,102820
9681266667450020,3173-524-7980-3324,Miles,102821
1308826586753020,3797-2833-6126-6201,Basic+,102822
8773493064081650,7657-8385-2157-6983,Basic+,102823
6254055593343330,1646-6729-7571-670,Lux,102824
6131768339608540,3997-6815-2535-5221,Lux,102825
9886687932669410,3213-743-116-2614,Lux,102826
5348666903166400,9944-4277-9785-3153,Miles,102827
1113621039245000,5290-4126-2718-9154,Basic+,102831
3506331735117960,4145-4796-6174-6640,Basic,102832
4984352100332630,3606-4265-5685-6080,Premier,102834
8959830127703100,8862-4591-9970-6113,Miles,102836
6497053727690280,5173-6246-3845-8486,Platinum,102838
6823948899227610,2518-77-3667-8211,Premier,102839
5849699309302,1971-9724-96-4546,Basic+,102841
3249884278469520,6960-1893-7096-3093,Gold Card,102843
883277587772879,3414-8987-7380-87,Lux,102844
5700878561130200,8143-9144-882-8795,Basic+,102845
3302199306532450,2156-6955-6088-9160,Lux,102849
1163518923895350,7320-7313-111-1205,Basic,102850
2335771465801090,4586-4293-7691-3374,Lux,102851
5808211470065610,1805-5059-7609-9499,Platinum,102851
9582438895237590,1673-592-9899-5116,Miles,102852
8134943657208960,9669-3391-8668-4342,Lux,102853
2532788819709110,4777-5133-7997-7994,Miles,102854
8161901391929930,972-9319-4489-6268,Basic,102854
392826871946037,6636-3559-4938-3488,Basic+,102855
2503358767286130,7336-4659-3428-7852,Basic,102856
9126020815531870,4771-6175-490-3737,Miles,102859
4296740213395880,9744-4360-6074-3672,Basic,102861
654913130848661,6178-9953-7446-5026,Basic,102862
6619551749620300,8089-6118-8449-3356,Premier,102863
8470396711797580,5872-132-8351-8379,Basic+,102864
4055067616227630,2897-7175-3781-7349,Basic+,102866
8417233671736180,8817-4708-9677-7547,Lux,102867
4335176073392660,2598-8310-7606-1439,Lux,102870
7400505176847380,6940-2766-8851-3358,Miles,102871
1787990989474170,6323-1055-1743-9623,Basic,102871
7010692403503670,1136-5260-4457-1864,Lux,102872
9023435998706360,9104-6834-649-5661,Premier,102872
205253687812634,3753-1739-626-5890,Lux,102873
7859287707321700,5560-4808-5053-96,Gold Card,102873
1241687975660150,4773-3111-144-2415,Miles,102874
7357545013212840,1106-5058-3224-5592,Gold Card,102874
8300917065846460,9490-8269-8376-355,Basic+,102875
2361642925105480,8447-5757-3909-8451,Basic,102876
6028410314331370,8396-5093-7277-1598,Lux,102878
6925474990777150,9868-5380-9413-5170,Basic+,102878
927781099151650,9140-3205-7513-1500,Platinum,102879
1563842986588020,3467-3412-169-9462,Gold Card,102880
1053497278468810,2330-149-4251-8211,Lux,102882
6748821620385470,1438-511-963-5840,Basic+,102886
8260891628751870,4348-9264-6413-1092,Miles,102887
6489734641798180,5686-3387-3502-9732,Lux,102887
6226815210929330,2120-6433-5376-4096,Miles,102888
3801727940226830,4446-7552-2288-6432,Basic,102888
8618634894664720,8154-4392-3857-2003,Miles,102891
5893068003384240,8177-11-4976-782,Gold Card,102891
6653903924815140,631-8034-3490-1050,Basic+,102892
3796387398487090,2313-5968-9094-9858,Platinum,102893
4229872626618700,8030-1734-3850-5282,Basic,102894
7011758371736870,1437-6532-3003-4147,Miles,102895
205872983992839,5591-7520-6576-4594,Gold Card,102895
3818191771947920,2183-4036-1817-6291,Basic+,102896
4672987719280300,3821-2983-4562-7692,Basic,102896
1008436019530310,7950-5237-8076-6619,Basic,102898
194122946550899,1804-9391-1342-32,Premier,102899
7007763385441440,1516-898-4615-3139,Platinum,102899
8370332605231000,5564-2237-3314-3819,Gold Card,102900
5569048446651680,6614-9275-7867-3675,Basic+,102902
8634987987821450,9762-4613-2638-3552,Basic,102904
6250117926769260,5434-9422-3567-4296,Basic+,102905
738840431416103,1303-5066-5284-3340,Basic,102907
2660055752519470,5866-5818-9366-6586,Miles,102908
8398041491029010,6393-3395-9757-3239,Basic+,102909
6281079271611840,1235-5044-8685-9652,Lux,102916
2526176188671540,1510-1878-5532-8187,Basic,102917
8177647496837560,6305-4736-6136-5203,Lux,102919
1724201154172680,1210-2127-190-9950,Gold Card,102920
8766353939450590,7510-3897-9619-9335,Miles,102921
9527266853374340,7561-4281-1500-3116,Basic+,102924
2085300119338910,729-2880-5086-583,Lux,102926
6660240597191690,674-4585-6309-4111,Basic+,102932
6988712745098530,4212-1519-3851-6911,Basic,102937
1114453334917000,8145-3790-2098-2379,Platinum,102938
7996322290059590,2993-6304-4574-1447,Miles,102940
7553785445221650,1471-239-3968-2649,Premier,102941
6872703403158260,6398-3331-9407-1124,Basic,102942
7265331388658860,5621-9641-3909-4450,Basic+,102943
2182541048416240,4041-4451-3941-7306,Lux,102944
4766583195994380,2896-4212-2128-5901,Premier,102944
7590191636351600,2507-5832-6077-2757,Basic+,102945
8389405299107430,3712-750-9093-3067,Basic+,102946
7234073540989820,8060-1436-8123-1785,Basic,102947
4277775645804300,9140-8909-370-572,Miles,102949
8940895167626330,6799-5825-2572-8490,Miles,102950
547746705484650,1675-8688-3520-317,Lux,102952
8255079557935370,6609-4395-9945-4779,Lux,102953
4165380476973400,4798-2784-6826-8087,Lux,102954
5835040047105880,2716-3815-2488-6762,Basic,102956
3587916535416690,7373-3348-2363-1337,Basic,102957
6442296120370040,6847-5058-1936-913,Basic+,102958
3147192842629710,7402-4484-5623-5830,Basic,102960
7759060436252080,2432-6006-1578-1585,Basic,102962
8206359346789880,3193-2681-7836-5564,Lux,102963
3009875920422600,7794-4378-2419-9844,Basic+,102963
9042273356081770,6125-8045-3656-3457,Basic,102964
7207196260845740,1999-9655-5103-2753,Premier,102965
5061380039744760,9771-7325-8250-4517,Gold Card,102967
5865542692586130,5024-630-7198-1022,Platinum,102967
7806497804229850,9136-2451-6153-9126,Premier,102968
1996927495915510,6847-950-2789-4693,Premier,102969
799734200326731,1224-5048-7844-7035,Miles,102970
5571267316249590,1413-1731-2378-3931,Basic,102971
5491032572801770,5153-3097-425-2150,Basic,102972
5536814705157460,1001-3421-1150-356,Lux,102973
8458192391611490,6720-3665-4527-9721,Lux,102974
9847727273388510,8846-6136-4520-902,Basic+,102975
2581206057396820,760-6473-4936-6185,Miles,102976
564906794940417,2552-6457-7320-551,Lux,102977
5735104596901220,1241-8521-915-5707,Miles,102978
8275921518354060,3787-7802-8807-9022,Lux,102979
1099863548674130,7762-6524-6225-6421,Basic+,102981
8303383734752770,4642-3576-2578-2031,Basic+,102984
4810079847677470,112-9289-9038-3298,Platinum,102985
8674684890952880,8458-45-7444-898,Basic,102986
6628603824340290,1802-341-7151-7582,Miles,102987
7713218282472560,6926-4643-3830-303,Miles,102989
7312325954698720,7695-4132-3168-9108,Miles,102993
4804085952000550,2135-1448-7382-2622,Lux,102995
88118449319190,3633-3232-9032-4104,Miles,102996
3226411723563020,5302-8635-4866-9686,Basic,103000
1972747348126740,3233-5881-9940-3020,Lux,103001
841350187760477,5485-5691-5193-7053,Lux,103006
2666838038080160,4836-3409-4720-5214,Basic+,103007
9398959035538730,6011-9626-7682-4884,Basic+,103009
999115628599451,1271-6485-6899-4299,Basic,103011
4610499416300040,855-45-6275-3683,Basic,103013
2354789615672730,935-6228-3131-8501,Lux,103014
1681464773943520,875-7313-8441-275,Basic,103014
9141684933081710,5467-4497-8410-8321,Premier,103016
7565054061788550,5488-9888-1183-8310,Gold Card,103016
547998032217066,6361-1257-1785-849,Lux,103017
8847570751867630,4445-3440-2599-9466,Miles,103018
6140988863324720,6149-8103-8357-7251,Basic,103018
9026243568811300,1565-9650-775-9020,Basic+,103019
6551241060402900,5238-4307-8839-3039,Basic,103020
8201941003202630,3117-156-3261-9592,Miles,103020
1633524572655120,860-5193-883-3650,Basic+,103023
8527792898713400,7560-9771-4343-8981,Basic,103024
3778348523986050,2039-8611-2856-4735,Lux,103029
3636926943372490,4237-6655-174-2828,Basic+,103029
1728860635024180,1985-1458-5086-362,Miles,103030
153367022910790,1852-3851-373-4775,Miles,103031
5055434320508840,705-4862-6219-6895,Basic+,103031
7622544618598180,2031-9142-5661-5460,Lux,103032
1550425460865800,547-9245-4452-6265,Miles,103034
9871234920064700,973-9328-8352-8439,Platinum,103034
526814229935429,6904-5993-4604-4515,Basic,103035
225999401782842,3639-7987-9108-9903,Premier,103037
6739096696279870,4324-5588-5889-4973,Lux,103037
2191016097947890,500-7172-437-3469,Lux,103038
778490906512431,201-1006-9498-4074,Basic,103039
158715886551551,8126-9054-8046-9304,Gold Card,103041
5283255013640140,7124-7356-6852-5024,Lux,103041
918244240722019,30-3817-5362-9723,Basic,103042
3401979032870870,5290-3595-4776-4075,Lux,103052
4297250972816030,667-4792-390-7653,Miles,103053
2658043319263140,6324-9757-9593-177,Gold Card,103053
9857805745702250,2869-7659-7739-5221,Premier,103054
6170395479822480,9449-9944-9475-9104,Gold Card,103054
6925830738115600,5818-3628-4080-8546,Lux,103058
8880056434188150,9658-9402-8332-2943,Basic,103059
1870770487457800,2551-2311-9341-9623,Miles,103059
8406141995301060,1439-2246-9677-5783,Gold Card,103062
5283486677641410,5569-433-3480-3121,Platinum,103064
82424141294136,6280-6201-7497-1655,Premier,103064
2543262885486670,7947-6034-8920-5491,Basic+,103066
8765563652573670,8188-2853-7276-6465,Super-Lux,103067
6543973423110560,4920-2118-8624-2678,Basic+,103068
9110289183728560,1033-8547-5514-2266,Basic+,103069
5973258979679670,4769-9-6152-3064,Miles,103070
2709712727540730,5750-2206-6095-8582,Miles,103074
5079011600456690,5242-5154-114-854,Lux,103074
375397118527862,3538-4435-906-4725,Premier,103075
6360832705642190,7733-3152-2330-9092,Lux,103077
4620740098735390,7484-6660-7112-751,Basic,103077
2067902856112230,768-4070-5461-2441,Basic+,103079
348681753877713,8223-6151-3095-7703,Miles,103080
1863215915450820,3505-4010-2767-6460,Platinum,103081
6361957226095190,6055-2560-3442-5077,Miles,103083
6120942995514310,454-2185-7864-8995,Basic+,103083
5230744663908340,7527-9966-1118-1395,Miles,103084
828190155475596,7388-1379-9673-9668,Lux,103084
9493235587893500,8224-3703-8554-7495,Miles,103085
7310677722671470,6875-3421-4198-6674,Miles,103088
8048442765725190,6038-436-6834-3771,Basic,103089
4830025705572350,8850-6212-3254-3939,Basic,103090
7011233967829790,8820-7945-3752-3126,Basic,103091
4818014298155350,7734-5560-4078-2205,Lux,103092
1281329089219910,7836-8662-1323-1716,Basic+,103092
2403884443888750,8029-3953-1960-2904,Platinum,103094
6416731011204090,2903-1581-649-8270,Lux,103096
998711223886279,642-9343-6714-202,Premier,103097
9501465055086470,264-7659-4404-6392,Lux,103097
9630785910418040,7879-9196-4366-8246,Miles,103100
4823434534227920,205-8529-8413-4067,Miles,103104
6561628625863100,4125-5333-8614-5036,Miles,103106
8614708700430620,6434-7569-5990-6135,Lux,103107
2375229147061500,8215-4036-8907-364,Platinum,103108
2052534987427080,6455-6032-1757-4679,Gold Card,103108
7394372020285250,7273-4056-5919-6663,Lux,103110
2285555061590990,4288-8121-5635-8050,Gold Card,103111
136150628409132,5667-1264-8561-1403,Miles,103111
2578272878017730,2160-7566-1361-1691,Premier,103113
2290179438337380,4397-8479-6088-4950,Lux,103115
6660306784553910,4110-9104-1883-5405,Miles,103116
8079232757594090,55-6273-6892-6031,Miles,103117
2697733818923230,9135-7982-131-6209,Basic+,103117
4189000060853180,4598-3812-113-747,Basic,103118
8515340705570570,1432-505-5004-1376,Lux,103119
2095677308782180,2281-2571-2204-9620,Miles,103121
350152375306943,3035-4198-7316-3629,Lux,103122
4259259701907280,6286-407-4306-6258,Basic,103124
4890967732591990,8412-5561-6142-7938,Miles,103125
6508570241975950,2095-6187-3320-219,Lux,103125
2132766656649390,5201-6283-3204-4551,Basic,103126
7929882325194160,9567-916-5788-4932,Basic,103128
4661176138305770,8604-528-5286-7538,Miles,103131
8844083280954020,1425-729-5605-8704,Basic+,103131
570410814894628,6537-5444-5005-9953,Basic,103133
3187096047578280,8289-7307-5886-9990,Basic+,103135
3999913887315580,1301-7167-3365-6254,Basic,103137
3276072425839070,6327-2328-8420-2444,Miles,103139
9466834476164040,8557-9014-8985-1459,Gold Card,103139
1063339352822300,8045-6785-9866-7881,Basic,103141
70075673248400,4123-222-7438-3396,Lux,103143
2406879085953460,5279-8536-3947-2878,Basic,103143
3474449415856660,1533-1097-7456-935,Miles,103144
7740325542203880,200-7640-5802-4882,Basic,103144
8705236745778710,4411-4191-2381-4614,Lux,103146
1619482319332450,2900-2505-3909-8955,Basic+,103147
6624987417006490,3265-500-5522-6841,Lux,103149
1121491986416540,1889-6090-5636-6158,Lux,103152
1677981411058260,9050-6548-8338-4537,Miles,103153
8551742883565450,8756-8786-630-3474,Miles,103156
9247957442891090,9692-7356-8206-4436,Basic+,103160
8364998267551840,753-9631-9872-7143,Basic+,103161
74918427040624,9671-896-5675-9398,Basic,103161
4340179445669300,5335-8707-3119-8333,Miles,103162
8588731894178180,8604-2234-4504-8971,Platinum,103164
281624624187236,5555-9415-1553-4884,Miles,103164
8505886143096320,5359-451-7227-4220,Basic,103165
7455650404737680,2545-1751-3554-4347,Lux,103166
703091897449531,8726-2693-1578-4865,Platinum,103166
162572474908490,1070-5333-3040-6292,Basic+,103169
8325730518250000,3869-4690-1971-8181,Super-Lux,103170
3927412696718850,8324-2447-2814-5952,Lux,103171
2740135978501040,2012-2696-6051-2376,Gold Card,103172
183635110526603,5978-6009-8200-1894,Miles,103173
2961512942015610,6351-9280-7833-1389,Basic+,103174
5948048500777390,4917-8655-1730-3621,Premier,103175
8092576930351490,5898-5979-6523-7131,Lux,103176
551961542687523,6555-9571-8653-4973,Miles,103177
1910256647573160,9538-8917-9080-3200,Lux,103178
1212370314757890,221-7322-4678-3173,Lux,103179
6423536515790650,3191-8012-4991-3440,Platinum,103179
4985411160790730,2355-2298-7719-6856,Basic,103180
2354147005163060,9981-5501-6162-404,Premier,103181
3263431877009330,1217-3453-9094-2158,Lux,103182
7133363058053840,2855-316-1035-1685,Basic+,103183
6188973488983960,2129-7433-776-1479,Basic+,103185
7297759779532440,1791-3803-9378-3778,Miles,103189
4991968392479680,8260-4618-7538-3506,Basic,103190
6569908927503010,8627-7693-1609-2141,Miles,103190
6219763376643660,9395-4423-8978-2487,Platinum,103191
2523411040565850,1788-6573-6900-4748,Premier,103192
4984359514723810,1150-525-6482-6058,Gold Card,103193
566690321706251,1632-7735-9728-1349,Premier,103193
2029000994004900,8986-1854-1266-5105,Miles,103195
5131405841161050,3038-7110-1252-5678,Basic+,103199
7290251827617780,4978-6603-2104-7423,Basic,103199
1388324554524300,4967-9906-3405-3090,Lux,103203
8841995641118280,9413-5222-783-786,Basic+,103204
8919722879226180,2599-7513-4577-2347,Miles,103206
9745351976115640,4147-4304-9087-717,Gold Card,103208
8953510440484600,9963-5365-165-1130,Lux,103211
6503470187670830,451-7005-6701-2181,Basic,103215
1664078489313590,5882-6764-5441-4043,Basic,103217
3850812277873920,8234-9997-1259-2900,Basic,103218
8109779519474800,2196-63-9080-945,Lux,103219
5462916215404090,2786-907-1796-950,Basic,103221
6264819410929990,3541-5564-4415-8261,Lux,103222
1153249732005350,3750-7855-2041-3987,Lux,103227
8232885023458570,4362-8078-7201-5923,Lux,103229
1535884701728930,3524-610-6083-4213,Basic+,103229
9394034897343210,7242-997-8314-9045,Basic,103230
6719547040913370,4450-5849-8649-3589,Miles,103233
7110208013533990,5069-460-5860-3367,Basic,103236
6433980672049800,5588-6236-1404-2596,Basic,103238
8156776360300220,3166-263-3860-6919,Basic+,103239
8137069014475080,8923-3359-4196-3651,Basic,103239
6302989847168270,7846-9750-7661-3580,Basic+,103240
5834277171213840,3859-5551-8552-1487,Basic,103243
1383590677241430,2458-4311-4474-9872,Lux,103243
8616243153129890,6242-4361-2330-2485,Platinum,103246
7025113183310130,9943-9579-9411-9784,Basic,103247
2129761500361400,869-1867-2272-850,Basic,103248
